% pp non-regulatory
% met non_regulatory
% pd regulatory
% methylation non-regulatory
% phosphorylation non-regulatory
% dephosphorylation non-regulatory
% demethylation non-regulatory
% srna non-regulatory
% expression non-regulatory
% activation non-regulatory
% ubiquination non-regulatory
% glycosylation non-regulatory
% inhibition non-regulatory
% sigma non-regulatory
YNL302C,YLL045C,pp,undirected,0.943
YBR084C-A,YGR148C,pp,undirected,0.943
YPR043W,YOR312C,pp,undirected,0.943
YGL135W,YEL054C,pp,undirected,0.943
YMR213W,YOR159C,pp,undirected,0.976
YJL190C,YOL040C,pp,undirected,0.955
YBR084C-A,YKL006W,pp,undirected,0.943
YDL136W,YJR094W-A,pp,undirected,0.943
YIL052C,YBR048W,pp,undirected,0.943
YOR167C,YKL006W,pp,undirected,0.943
YOL039W,YLR388W,pp,undirected,0.943
YOR319W,YIR005W,pp,undirected,0.94
YNL178W,YML024W,pp,undirected,0.955
YHR021C,YKR094C,pp,undirected,0.943
YER171W,YOR210W,pp,undirected,0.973
YJR121W,YDL004W,pp,undirected,0.985
YAR007C,YJR068W,pp,undirected,0.985
YER102W,YPR132W,pp,undirected,0.943
YLL045C,YIL018W,pp,undirected,0.943
YNR017W,YGR033C,pp,undirected,0.968
YLL045C,YGL147C,pp,undirected,0.943
YHR021C,YMR121C,pp,undirected,0.943
YGL048C,YHR027C,pp,undirected,0.985
YCL054W,YER126C,pp,undirected,0.987
YDR418W,YLR406C,pp,undirected,0.943
YCL031C,YDR398W,pp,undirected,0.963
YDR394W,YPR108W,pp,undirected,0.985
YDL030W,YPL213W,pp,undirected,0.985
YGL048C,YDR394W,pp,undirected,0.985
YHR021C,YIL133C,pp,undirected,0.943
YMR060C,YNL026W,pp,undirected,0.967
YHR203C,YLR287C-A,pp,undirected,0.943
YPR191W,Q0105,pp,undirected,0.95
YHR021C,YMR146C,pp,undirected,0.947
YER148W,YKR099W,pp,undirected,0.932
YMR143W,YJL136C,pp,undirected,0.945
YOR293W,YDR500C,pp,undirected,0.943
YPR190C,YPR110C,pp,undirected,0.978
YGL123W,YOR361C,pp,undirected,0.985
YLR167W,YCR031C,pp,undirected,0.955
YNL075W,YMR093W,pp,undirected,0.985
YIL075C,YFL007W,pp,undirected,0.957
YLR340W,YHR141C,pp,undirected,0.955
YDR176W,YOL148C,pp,undirected,0.982
YOR182C,YDR471W,pp,undirected,0.943
YEL027W,YEL051W,pp,undirected,0.956
YGL189C,YLR061W,pp,undirected,0.943
YHR166C,YGL240W,pp,undirected,0.998
YLR409C,YDL148C,pp,undirected,0.985
YML026C,YNL302C,pp,undirected,0.943
YMR194W,YDL075W,pp,undirected,0.943
YGR095C,YJL050W,pp,undirected,0.985
YGR027C,YLR185W,pp,undirected,0.943
YLR208W,YBR254C,pp,undirected,0.941
YBR055C,YNL147W,pp,undirected,0.985
YGL135W,YNL069C,pp,undirected,0.943
YJR022W,YER172C,pp,undirected,0.982
YIR005W,YMR213W,pp,undirected,0.995
YGL073W,YDL042C,pp,undirected,0.952
YPL178W,YOL005C,pp,undirected,0.956
YDL136W,YLR344W,pp,undirected,0.943
YDR500C,YLL045C,pp,undirected,0.943
YDR418W,YLR185W,pp,undirected,0.943
YBR247C,YCR031C,pp,undirected,0.947
YOR234C,YBL027W,pp,undirected,0.943
YDL136W,YDL081C,pp,undirected,0.955
YPL211W,YDR087C,pp,undirected,0.974
YLR129W,YMR093W,pp,undirected,0.985
YER117W,YDL136W,pp,undirected,0.943
YJL191W,YGR085C,pp,undirected,0.943
YGR002C,YNL107W,pp,undirected,0.994
YDL060W,YHR203C,pp,undirected,0.955
YML013W,YDL126C,pp,undirected,0.976
YBR048W,YJL190C,pp,undirected,0.943
YLR057W,YJR131W,pp,undirected,0.966
YBR154C,YOR224C,pp,undirected,0.985
YMR047C,YLR208W,pp,undirected,0.947
YPR034W,YCR052W,pp,undirected,0.941
YMR309C,YPL237W,pp,undirected,0.968
YGR103W,YER082C,pp,undirected,0.964
YBR088C,YPR175W,pp,undirected,0.957
YPL249C-A,YKR057W,pp,undirected,0.943
YOR234C,YDR064W,pp,undirected,0.955
YLR344W,YMR230W,pp,undirected,0.943
YNL308C,YPL217C,pp,undirected,0.947
YLR333C,YMR242C,pp,undirected,0.943
YPR176C,YML001W,pp,undirected,0.962
YDR142C,YDR244W,pp,undirected,0.955
YPL235W,YBR231C,pp,undirected,0.955
YGL123W,YOL120C,pp,undirected,0.955
YBL092W,YGR034W,pp,undirected,0.955
YIR012W,YPL211W,pp,undirected,0.947
YOR182C,YKL006W,pp,undirected,0.943
YOL039W,YOR096W,pp,undirected,0.943
YIL133C,YDR012W,pp,undirected,0.943
YDR280W,YJL050W,pp,undirected,0.985
YGL190C,YKL190W,pp,undirected,0.94
YMR314W,YIL075C,pp,undirected,0.985
YML024W,YLR333C,pp,undirected,0.943
YGR027C,YLR264W,pp,undirected,0.943
YIL091C,YER082C,pp,undirected,0.985
YMR314W,YGL011C,pp,undirected,0.985
YHR065C,YLR197W,pp,undirected,0.985
YBL058W,YDL126C,pp,undirected,0.997
YFL034C-A,YBR031W,pp,undirected,0.943
YLR185W,YBL087C,pp,undirected,0.943
YBR143C,YER165W,pp,undirected,0.936
YBR191W,YMR242C,pp,undirected,0.943
YKR057W,YLR048W,pp,undirected,0.943
YDL108W,YML095C,pp,undirected,0.951
YDR457W,YKL210W,pp,undirected,0.963
YLR029C,YLR448W,pp,undirected,0.943
YLR185W,YOL121C,pp,undirected,0.943
YPL249C-A,YLR406C,pp,undirected,0.943
YGR090W,YHR065C,pp,undirected,0.985
YKL180W,YPL081W,pp,undirected,0.943
YDL191W,YBR191W,pp,undirected,0.943
YDL136W,YFL034C-A,pp,undirected,0.943
YJL069C,YNL132W,pp,undirected,0.962
YOR157C,YDL147W,pp,undirected,0.985
YLR459W,YDR331W,pp,undirected,0.984
YOR224C,YJR063W,pp,undirected,0.97
YDL140C,YAR007C,pp,undirected,0.94
YHR051W,YPR191W,pp,undirected,0.941
YDL190C,YOR339C,pp,undirected,0.935
YBR084C-A,YLR185W,pp,undirected,0.943
YDR404C,YOR151C,pp,undirected,0.985
YKL145W,YFR004W,pp,undirected,0.985
YOR293W,YML024W,pp,undirected,0.943
YDR324C,YBL004W,pp,undirected,0.981
YPR178W,YFL017W-A,pp,undirected,0.985
YPL220W,YJL177W,pp,undirected,0.943
YER102W,YPL198W,pp,undirected,0.943
YER074W,YML026C,pp,undirected,0.943
YDR471W,YNL302C,pp,undirected,0.943
YDL075W,YKL180W,pp,undirected,0.943
YPL138C,YHR119W,pp,undirected,0.965
YFR050C,YFR010W,pp,undirected,0.966
YKR057W,YPL143W,pp,undirected,0.943
YML026C,YKL006W,pp,undirected,0.943
YJR082C,YHR090C,pp,undirected,0.967
YBR088C,YOL090W,pp,undirected,0.985
YBR143C,YGR034W,pp,undirected,0.955
YGL194C,YPR023C,pp,undirected,0.951
YOR123C,YGL207W,pp,undirected,0.947
YLR333C,YNL067W,pp,undirected,0.943
YCL059C,YMR229C,pp,undirected,0.963
YDL126C,YBR170C,pp,undirected,0.998
YGL103W,YGR034W,pp,undirected,0.955
YLL011W,YBR189W,pp,undirected,0.948
YOR116C,YPR190C,pp,undirected,0.973
YNL301C,YBL027W,pp,undirected,0.943
YJL050W,YOR001W,pp,undirected,0.982
YBL003C,YJL168C,pp,undirected,0.934
YPL122C,YLR005W,pp,undirected,0.997
YOR179C,YKL059C,pp,undirected,0.94
YGR113W,YDR320C-A,pp,undirected,0.961
YGL135W,YBR189W,pp,undirected,0.943
YDR238C,YPL010W,pp,undirected,0.985
YPL237W,YIL133C,pp,undirected,0.955
YPL081W,YDL014W,pp,undirected,0.948
YKL156W,YCR031C,pp,undirected,0.943
YKL006W,YLR406C,pp,undirected,0.943
YCR057C,YDR449C,pp,undirected,0.985
YBR084C-A,YFL034C-A,pp,undirected,0.943
YPL143W,YGL147C,pp,undirected,0.943
YDR012W,YML026C,pp,undirected,0.943
YBL041W,YOR259C,pp,undirected,0.985
YAL016W,YDR075W,pp,undirected,0.969
YPR025C,YPR056W,pp,undirected,0.985
YNL302C,YLR048W,pp,undirected,0.943
YJL194W,YDL017W,pp,undirected,0.985
YLR129W,YOR145C,pp,undirected,0.933
YBR154C,YGL043W,pp,undirected,0.985
YGL111W,YER126C,pp,undirected,0.94
YDR427W,YIL075C,pp,undirected,0.985
YER082C,YLR129W,pp,undirected,0.985
YNL132W,YJL109C,pp,undirected,0.972
YNL039W,YOR116C,pp,undirected,0.964
YKL018W,YAR003W,pp,undirected,0.96
YMR223W,YGR252W,pp,undirected,0.97
YDL108W,YBR088C,pp,undirected,0.94
YOR212W,YJR064W,pp,undirected,0.976
YPR108W,YBL041W,pp,undirected,0.985
YPR102C,YGR034W,pp,undirected,0.943
YKL172W,YPR143W,pp,undirected,0.95
YBR191W,YLR333C,pp,undirected,0.943
YNL178W,YLR388W,pp,undirected,0.955
YGL070C,YIL143C,pp,undirected,0.966
YER012W,YDR394W,pp,undirected,0.985
YKR057W,YGR214W,pp,undirected,0.943
YJR094W-A,YBL027W,pp,undirected,0.943
YMR049C,YOR294W,pp,undirected,0.982
YDR175C,YDR041W,pp,undirected,0.982
YKR025W,YKL144C,pp,undirected,0.983
YPR043W,YMR194W,pp,undirected,0.943
YLR321C,YFR037C,pp,undirected,0.941
YLR029C,YDL075W,pp,undirected,0.943
YGL206C,YKL135C,pp,undirected,0.947
YJR123W,YLR388W,pp,undirected,0.955
YLR106C,YOR206W,pp,undirected,0.945
YGR027C,YDL075W,pp,undirected,0.943
YLR395C,Q0250,pp,undirected,0.982
YBR181C,YBL092W,pp,undirected,0.955
YJL191W,YOR167C,pp,undirected,0.943
YPL198W,YMR121C,pp,undirected,0.943
YDR311W,YGR258C,pp,undirected,0.985
YOR167C,YLR367W,pp,undirected,0.943
YGL145W,YGL098W,pp,undirected,0.937
YJL190C,YGL123W,pp,undirected,0.955
YKL006W,YMR142C,pp,undirected,0.943
YHR203C,YML026C,pp,undirected,0.943
YER131W,YLR264W,pp,undirected,0.943
YHR148W,YPL081W,pp,undirected,0.948
YNL302C,YGL030W,pp,undirected,0.955
YGR034W,YLR448W,pp,undirected,0.943
YGR027C,YDR172W,pp,undirected,0.955
YJR082C,YPR031W,pp,undirected,0.983
YIL148W,YJL189W,pp,undirected,0.955
YLR298C,YKL012W,pp,undirected,0.959
YKL006W,YOR312C,pp,undirected,0.943
YHR065C,YPR144C,pp,undirected,0.985
YDL030W,YMR213W,pp,undirected,0.995
YKL172W,YER126C,pp,undirected,0.951
YLR216C,YPL240C,pp,undirected,0.955
YJL177W,YBR143C,pp,undirected,0.955
YGL103W,YPL198W,pp,undirected,0.955
YIL144W,YLR045C,pp,undirected,0.962
YLR103C,YPR019W,pp,undirected,0.989
YLR344W,YGR085C,pp,undirected,0.943
YFR050C,YHR027C,pp,undirected,0.985
YMR230W,YLR441C,pp,undirected,0.943
YHL015W,YOL040C,pp,undirected,0.985
YDL164C,YNL290W,pp,undirected,0.985
YDL061C,YBR181C,pp,undirected,0.943
YNL222W,YJR093C,pp,undirected,0.933
YCL010C,YGR252W,pp,undirected,0.954
YGL076C,YKR057W,pp,undirected,0.943
YJR094W-A,YOR293W,pp,undirected,0.943
YBL035C,YJR068W,pp,undirected,0.985
YHR165C,YBR055C,pp,undirected,0.985
YMR260C,YLR333C,pp,undirected,0.955
YDR427W,YFR010W,pp,undirected,0.985
YNL302C,YNL178W,pp,undirected,0.955
YBL088C,YDR092W,pp,undirected,0.965
YOR234C,YJL177W,pp,undirected,0.943
YLL045C,YNL302C,pp,undirected,0.943
YCL031C,YDR324C,pp,undirected,0.963
YOR308C,YDR378C,pp,undirected,0.971
YOR167C,YHL033C,pp,undirected,0.943
YIL144W,YFL008W,pp,undirected,0.934
YML063W,YML024W,pp,undirected,0.943
YIL069C,YGR118W,pp,undirected,0.943
YGL189C,YGL123W,pp,undirected,0.955
YLR406C,YGL147C,pp,undirected,0.943
YFL002C,YOR272W,pp,undirected,0.989
YFR032C-A,YGL031C,pp,undirected,0.955
YGR162W,YPL178W,pp,undirected,0.94
YDR500C,YOR167C,pp,undirected,0.943
YBR079C,YER025W,pp,undirected,0.988
YML098W,YML015C,pp,undirected,0.985
YLR409C,YML093W,pp,undirected,0.985
YDR418W,YGR118W,pp,undirected,0.943
YDL014W,YER082C,pp,undirected,0.985
Q0275,YLR038C,pp,undirected,0.94
YER133W,YOR179C,pp,undirected,0.966
YML024W,YKR057W,pp,undirected,0.943
YOR293W,YBR181C,pp,undirected,0.943
YGL076C,YKL006W,pp,undirected,0.943
YDL140C,YGR005C,pp,undirected,0.985
YBR048W,YLR167W,pp,undirected,0.955
YJR121W,YPL271W,pp,undirected,0.982
YDL130W,YKL180W,pp,undirected,0.941
YLR370C,YIL062C,pp,undirected,0.998
YHR010W,YOR063W,pp,undirected,0.955
YPR025C,YLR005W,pp,undirected,0.985
YPL047W,YDR145W,pp,undirected,0.966
YDR012W,YBR191W,pp,undirected,0.943
YLR048W,YBR084C-A,pp,undirected,0.943
YKR002W,YPR107C,pp,undirected,0.976
YMR121C,YJL191W,pp,undirected,0.943
YLR344W,YOR096W,pp,undirected,0.943
YGL206C,YPL259C,pp,undirected,0.963
YPR019W,YIL150C,pp,undirected,0.985
YBR181C,YOL121C,pp,undirected,0.943
YPR191W,YHR051W,pp,undirected,0.941
YDR418W,YJR123W,pp,undirected,0.955
YLR264W,YIL052C,pp,undirected,0.943
YNL067W,YLR441C,pp,undirected,0.943
YPR187W,YPR110C,pp,undirected,0.969
YOR361C,YNL244C,pp,undirected,0.969
YPR103W,YML092C,pp,undirected,0.985
YJL177W,YOL127W,pp,undirected,0.955
YLR129W,YBL004W,pp,undirected,0.985
YGL103W,YDR382W,pp,undirected,0.955
YJL191W,YIL069C,pp,undirected,0.943
YMR236W,YDR167W,pp,undirected,0.985
YOR339C,YDL132W,pp,undirected,0.942
YJL190C,YBR048W,pp,undirected,0.943
YGR078C,YEL003W,pp,undirected,0.968
YJR094W-A,YLR406C,pp,undirected,0.943
YGR091W,YER146W,pp,undirected,0.985
YBR143C,YHL033C,pp,undirected,0.955
YCR077C,YLR438C-A,pp,undirected,0.968
YOL039W,YPL220W,pp,undirected,0.943
YML026C,YBR031W,pp,undirected,0.943
YKL180W,YPR102C,pp,undirected,0.943
YDR450W,YPR132W,pp,undirected,0.943
YHR088W,YER126C,pp,undirected,0.954
YNL070W,YNL026W,pp,undirected,0.951
YNL178W,YLR061W,pp,undirected,0.955
YDL153C,YKL099C,pp,undirected,0.985
YBL072C,YDR447C,pp,undirected,0.943
YOR341W,YOR340C,pp,undirected,0.985
YJR093C,YKR002W,pp,undirected,0.974
YER172C,YLR438C-A,pp,undirected,0.985
YPL234C,YDL004W,pp,undirected,0.954
YJR135W-A,YMR203W,pp,undirected,0.937
YNL096C,YCR031C,pp,undirected,0.943
YBL027W,YKL180W,pp,undirected,0.943
YPL143W,YGR148C,pp,undirected,0.943
YBR143C,YGL135W,pp,undirected,0.955
YDL140C,YGL043W,pp,undirected,0.985
YNL262W,YDL102W,pp,undirected,0.989
YGL135W,YOR182C,pp,undirected,0.943
YPR108W,YIL007C,pp,undirected,0.976
YPL233W,YAL034W-A,pp,undirected,0.946
YPL131W,YDL081C,pp,undirected,0.985
YHR010W,YFR032C-A,pp,undirected,0.955
YKL006W,YNL302C,pp,undirected,0.943
YLR340W,YBL072C,pp,undirected,0.955
YKL099C,YPR137W,pp,undirected,0.985
YLR448W,YHR141C,pp,undirected,0.943
YEL032W,YDR489W,pp,undirected,0.969
YOR312C,YOL039W,pp,undirected,0.943
YER172C,YHR156C,pp,undirected,0.973
YLR275W,YPL151C,pp,undirected,0.976
YPR181C,YDR246W,pp,undirected,0.932
YNL261W,YLR274W,pp,undirected,0.989
YMR121C,YHR010W,pp,undirected,0.943
YLR197W,YCR031C,pp,undirected,0.948
YPL045W,YLR148W,pp,undirected,0.985
YBR181C,YJR066W,pp,undirected,0.941
YNL067W,YGR214W,pp,undirected,0.943
YOR312C,YBL092W,pp,undirected,0.955
YJL140W,YDR404C,pp,undirected,0.985
YMR227C,YPR086W,pp,undirected,0.965
YDR255C,YCL039W,pp,undirected,0.956
YDR339C,YLL011W,pp,undirected,0.967
YJR093C,YAL043C,pp,undirected,0.951
YOL133W,YJL047C,pp,undirected,0.946
YFR019W,YNL325C,pp,undirected,0.985
YFR004W,YDL097C,pp,undirected,0.985
YGR135W,YKL145W,pp,undirected,0.985
YJR145C,YBL072C,pp,undirected,0.943
YGL048C,YOR261C,pp,undirected,0.985
YER050C,YPL013C,pp,undirected,0.982
YNL290W,YPR175W,pp,undirected,0.985
YML025C,YCR046C,pp,undirected,0.95
YPR094W,YER029C,pp,undirected,0.952
YDL136W,YOL121C,pp,undirected,0.943
YJL011C,YPR190C,pp,undirected,0.97
YLR448W,YGL103W,pp,undirected,0.955
YEL026W,YOR310C,pp,undirected,0.993
YJL189W,YLR264W,pp,undirected,0.955
YGR148C,YBR031W,pp,undirected,0.943
YCR031C,YDL014W,pp,undirected,0.955
YDR448W,YDR392W,pp,undirected,0.985
YOR157C,YOR259C,pp,undirected,0.985
YDR447C,YLR287C-A,pp,undirected,0.943
YHR010W,YGL030W,pp,undirected,0.955
YIL018W,YKL180W,pp,undirected,0.943
YNL067W,YLR325C,pp,undirected,0.955
YGR074W,YMR213W,pp,undirected,0.995
YML024W,YER074W,pp,undirected,0.943
YHL001W,YNL096C,pp,undirected,0.943
YLR388W,YHL033C,pp,undirected,0.943
YOR150W,YBL038W,pp,undirected,0.958
YGL066W,YPL047W,pp,undirected,0.965
YMR194W,YFR031C-A,pp,undirected,0.943
YLR333C,YAL035W,pp,undirected,0.947
YDL061C,YGL135W,pp,undirected,0.943
YKL006W,YKL180W,pp,undirected,0.943
YPL131W,YLR185W,pp,undirected,0.955
YBR189W,YER056C-A,pp,undirected,0.943
YPR066W,YLR306W,pp,undirected,0.985
YPL198W,YOR234C,pp,undirected,0.943
YLR216C,YKL117W,pp,undirected,0.954
YDR012W,YJL191W,pp,undirected,0.943
YBR154C,YPR187W,pp,undirected,0.985
YGL147C,YJR145C,pp,undirected,0.943
YDR473C,YPR178W,pp,undirected,0.985
YLR208W,YPR181C,pp,undirected,0.988
YGL078C,YER006W,pp,undirected,0.954
YPR190C,YDL150W,pp,undirected,0.982
YGL103W,YNL302C,pp,undirected,0.955
YFR050C,YER021W,pp,undirected,0.985
YOR167C,YIL052C,pp,undirected,0.943
YMR024W,YCR046C,pp,undirected,0.947
YML073C,YOR063W,pp,undirected,0.955
YIL052C,YLR061W,pp,undirected,0.943
YMR194W,YHR141C,pp,undirected,0.943
YLL045C,YIL148W,pp,undirected,0.943
YDL081C,YKL006W,pp,undirected,0.955
YGL123W,YOR096W,pp,undirected,0.955
YGL111W,YKL172W,pp,undirected,0.951
YDR407C,YDR108W,pp,undirected,0.983
YMR194W,YNL162W,pp,undirected,0.943
YDL014W,YBR257W,pp,undirected,0.951
YDL061C,YGL147C,pp,undirected,0.943
YDL087C,YML046W,pp,undirected,0.966
YLR147C,YIL061C,pp,undirected,0.985
YDR427W,YDL007W,pp,undirected,0.985
YDL061C,YLR075W,pp,undirected,0.955
YER074W,YOL040C,pp,undirected,0.955
YML001W,YER136W,pp,undirected,0.962
YGL103W,YLR441C,pp,undirected,0.955
YNL262W,YPR175W,pp,undirected,0.996
YDR308C,YLR071C,pp,undirected,0.993
YLR191W,YDR244W,pp,undirected,0.955
YMR194W,YGR148C,pp,undirected,0.943
YOL039W,YCR031C,pp,undirected,0.943
YHR166C,YNL172W,pp,undirected,0.998
YDR489W,YJL072C,pp,undirected,0.985
YMR080C,YDR021W,pp,undirected,0.985
YBL087C,YGR034W,pp,undirected,0.943
YJL030W,YIL144W,pp,undirected,0.985
YIL052C,YLR333C,pp,undirected,0.943
YKR008W,YGR056W,pp,undirected,0.94
YKR094C,YDL082W,pp,undirected,0.943
YPL234C,YPR036W,pp,undirected,0.962
YHR141C,YDL136W,pp,undirected,0.943
YLR264W,YFR031C-A,pp,undirected,0.943
YDR378C,YLR438C-A,pp,undirected,0.996
YKL099C,YGL171W,pp,undirected,0.982
YLR325C,YAL035W,pp,undirected,0.985
YER102W,YDR012W,pp,undirected,0.943
YKL028W,YER148W,pp,undirected,0.977
YLR167W,YLL045C,pp,undirected,0.955
YHR141C,YOL040C,pp,undirected,0.955
YOR182C,YGR027C,pp,undirected,0.943
YHR203C,YDL060W,pp,undirected,0.955
YPR131C,YEL053C,pp,undirected,0.962
YDR510W,YBR088C,pp,undirected,0.949
YLR367W,YER074W,pp,undirected,0.943
YKL022C,YDL008W,pp,undirected,0.988
YML032C,YER095W,pp,undirected,0.951
YLR048W,YLR185W,pp,undirected,0.943
YML010W,YHR143W-A,pp,undirected,0.985
YHL015W,YNL067W,pp,undirected,0.955
YMR060C,YCL057C-A,pp,undirected,0.948
YHR062C,YLR145W,pp,undirected,0.965
YOR182C,YKR094C,pp,undirected,0.943
YER018C,YIL144W,pp,undirected,0.982
YHR039C-A,YBR127C,pp,undirected,0.963
YDR064W,YMR146C,pp,undirected,0.985
YFR050C,YHR200W,pp,undirected,0.985
YER082C,YDR449C,pp,undirected,0.985
YPL090C,YLR186W,pp,undirected,0.948
YDR308C,YPL042C,pp,undirected,0.947
YPL131W,YPR102C,pp,undirected,0.955
YOL120C,YGL135W,pp,undirected,0.943
YOR167C,YHL015W,pp,undirected,0.955
YDL190C,YDR059C,pp,undirected,0.955
YMR230W,YOL121C,pp,undirected,0.943
YKL016C,YPL078C,pp,undirected,0.982
YLR167W,YKL006W,pp,undirected,0.955
YKL080W,YPL234C,pp,undirected,0.962
YDL130W,YPL220W,pp,undirected,0.941
YIL018W,YOR063W,pp,undirected,0.955
YJR007W,YDL061C,pp,undirected,0.955
YOL039W,YNL067W,pp,undirected,0.943
YMR121C,YLR075W,pp,undirected,0.955
YPR187W,YBR154C,pp,undirected,0.985
YGR074W,YPR178W,pp,undirected,0.985
YGL189C,YFL034C-A,pp,undirected,0.943
YML026C,YNL096C,pp,undirected,0.943
YMR242C,YMR194W,pp,undirected,0.943
YDL153C,YBR181C,pp,undirected,0.948
YDL148C,YOL010W,pp,undirected,0.985
YMR260C,YGR214W,pp,undirected,0.955
YPL079W,YLR340W,pp,undirected,0.955
YIL069C,YGR034W,pp,undirected,0.943
YKL003C,YJR113C,pp,undirected,0.954
YBR189W,YDR382W,pp,undirected,0.943
YDL060W,YOR056C,pp,undirected,0.972
YLR333C,YHL033C,pp,undirected,0.943
YPR102C,YJL177W,pp,undirected,0.943
YPR036W,YDL185W,pp,undirected,0.985
YDL083C,YBR181C,pp,undirected,0.943
YGR186W,YIL021W,pp,undirected,0.935
YGR214W,YJR123W,pp,undirected,0.955
YDR418W,YOL040C,pp,undirected,0.955
YBR198C,YDR145W,pp,undirected,0.985
YKR094C,YBR143C,pp,undirected,0.955
YDR334W,YBR231C,pp,undirected,0.955
YEL062W,YGL100W,pp,undirected,0.985
YNL049C,YDL195W,pp,undirected,0.981
YGR063C,YJL140W,pp,undirected,0.985
YIL091C,YPR144C,pp,undirected,0.985
YGR214W,YML026C,pp,undirected,0.943
YMR121C,YFR032C-A,pp,undirected,0.955
YJL177W,YMR142C,pp,undirected,0.943
YBL087C,YBR181C,pp,undirected,0.943
YCR042C,YGR274C,pp,undirected,0.985
YDL191W,YDR012W,pp,undirected,0.943
YBR160W,YDL017W,pp,undirected,0.951
YDR418W,YNL162W,pp,undirected,0.943
YLR438C-A,YGR091W,pp,undirected,0.985
YHL015W,YGR148C,pp,undirected,0.955
YJR123W,YCR031C,pp,undirected,0.955
YOR361C,YOL121C,pp,undirected,0.947
YLR441C,YBL087C,pp,undirected,0.943
YLR264W,YLR325C,pp,undirected,0.955
YDL014W,YIL091C,pp,undirected,0.963
YKR094C,YKR057W,pp,undirected,0.943
YHL033C,YJR123W,pp,undirected,0.955
YGR214W,YHR148W,pp,undirected,0.933
YNL096C,YAL035W,pp,undirected,0.955
YLR264W,YOL121C,pp,undirected,0.943
YOL068C,YOL012C,pp,undirected,0.955
YGR158C,YOL021C,pp,undirected,0.985
YLR340W,YML063W,pp,undirected,0.955
YML026C,YLR061W,pp,undirected,0.943
YKR057W,YLR388W,pp,undirected,0.945
YGR034W,YBR189W,pp,undirected,0.943
YDR225W,YBR010W,pp,undirected,0.942
YDL007W,YGR135W,pp,undirected,0.985
YNL096C,YLR129W,pp,undirected,0.948
YNL207W,YDL060W,pp,undirected,0.974
YDR224C,YBR010W,pp,undirected,0.943
YDR263C,YOL090W,pp,undirected,0.955
YPR036W,YEL051W,pp,undirected,0.985
YOR234C,YNL067W,pp,undirected,0.943
YBL027W,YPL220W,pp,undirected,0.943
YOR151C,YOL005C,pp,undirected,0.985
YBR247C,YDL060W,pp,undirected,0.985
YJL177W,YEL054C,pp,undirected,0.943
YDL075W,YLR029C,pp,undirected,0.943
YHL001W,YOL040C,pp,undirected,0.955
YLR441C,YPL079W,pp,undirected,0.943
YBR191W,YGR118W,pp,undirected,0.943
YGR085C,YLR441C,pp,undirected,0.943
YIL133C,YER117W,pp,undirected,0.943
YBR279W,YGL244W,pp,undirected,0.971
YLR396C,YDR495C,pp,undirected,0.97
YCR057C,YMR128W,pp,undirected,0.985
YOR234C,YOR312C,pp,undirected,0.943
YLR298C,YIR009W,pp,undirected,0.985
YOL039W,YBL087C,pp,undirected,0.943
YMR143W,YNL096C,pp,undirected,0.943
YAL035W,YDL061C,pp,undirected,0.955
YDL081C,YMR121C,pp,undirected,0.955
YOL139C,YMR309C,pp,undirected,0.966
YOL120C,YBR048W,pp,undirected,0.943
YHL033C,YPL143W,pp,undirected,0.943
YHR143W-A,YGL043W,pp,undirected,0.985
YKL006W,YLR325C,pp,undirected,0.955
YHR027C,YOR157C,pp,undirected,0.985
YER029C,YCR063W,pp,undirected,0.952
YMR229C,YPL217C,pp,undirected,0.985
YKR057W,YNL067W,pp,undirected,0.943
YPR190C,YKL144C,pp,undirected,0.969
YPR137W,YGL171W,pp,undirected,0.985
YOR244W,YPR031W,pp,undirected,0.955
YPL122C,YIL021W,pp,undirected,0.985
YOR182C,YDR025W,pp,undirected,0.943
YGR034W,YKR057W,pp,undirected,0.943
YGL116W,YJL030W,pp,undirected,0.998
YLR439W,YNL284C,pp,undirected,0.952
YMR192W,YLR262C,pp,undirected,0.94
YKL172W,YOR272W,pp,undirected,0.964
YOR116C,YKL144C,pp,undirected,0.971
YPL090C,YLR222C,pp,undirected,0.948
YDR025W,YOR182C,pp,undirected,0.943
YOR075W,YLR268W,pp,undirected,0.982
YPR102C,YMR242C,pp,undirected,0.943
YER025W,YHL015W,pp,undirected,0.985
YKR057W,YOR096W,pp,undirected,0.943
YLR344W,YPL198W,pp,undirected,0.943
YCL031C,YLR129W,pp,undirected,0.982
YJR123W,YMR260C,pp,undirected,0.985
YER056C-A,YJR094W-A,pp,undirected,0.943
YGL123W,YPL079W,pp,undirected,0.955
YBR143C,YLR344W,pp,undirected,0.955
YOR182C,YBR181C,pp,undirected,0.943
YHR010W,YOR312C,pp,undirected,0.943
YBR191W,YKL006W,pp,undirected,0.943
YLR396C,YAL002W,pp,undirected,0.985
YPL081W,YBL072C,pp,undirected,0.943
YDR500C,YLR264W,pp,undirected,0.943
YGR034W,YIL052C,pp,undirected,0.943
YJL194W,YEL032W,pp,undirected,0.985
YPR178W,YDR473C,pp,undirected,0.985
YML026C,YDR025W,pp,undirected,0.943
YOL039W,YGR214W,pp,undirected,0.943
YDR025W,YLR441C,pp,undirected,0.943
YBR084C-A,YKL180W,pp,undirected,0.943
YBR257W,YDL014W,pp,undirected,0.951
YOR063W,YOL039W,pp,undirected,0.955
YLR197W,YBL004W,pp,undirected,0.968
